CreatedOn	po_number	Status	SourcePrimaryKey	Created	CreatedBy	Source
2024-06-04 17:50:21	ZE342568	processed	N2000985760	Automatic		Dentira
2024-06-04 17:49:07	ZE230967	processed	N2000985751	Manual	NULL	Dentira
2024-06-04 17:36:07	ZE342500	processed	N2000985739	Automatic		Dentira
2024-06-04 17:31:43	ZE342554	processed	N2000985727	Automatic		Dentira
2024-06-04 17:22:20	ZE342417	processed	N2000985709	Automatic		Dentira
2024-06-04 17:19:27	ZE342506	processed	N2000985697	Automatic		Dentira
2024-06-04 17:19:12	ZE342544	processed	N2000985694	Automatic		Dentira
2024-06-04 16:43:04	ZE342355	processed	N2000985631	Manual	NULL	Dentira
2024-06-04 16:38:24	ZE191993	processed	N2000985616	Manual	NULL	Dentira
2024-06-04 16:34:20	ZE191939	processed	N2000985604	Manual	NULL	Dentira
2024-06-04 16:28:56	ZE191861	processed	N2000985583	Manual	NULL	Dentira
2024-06-04 16:24:13	ZE342480	processed	N2000985568	Automatic		Dentira
2024-06-04 16:23:36	ZE191843	processed	N2000985562	Manual	NULL	Dentira
2024-06-04 16:17:07	ZE191831	processed	N2000985535	Manual	NULL	Dentira
2024-06-04 16:16:38	ZE342475	processed	N2000985532	Automatic		Dentira
2024-06-04 16:03:38	ZE342467	processed	N2000985508	Automatic		Dentira
2024-06-04 15:55:23	ZE342452	processed	N2000985484	Automatic		Dentira
2024-06-04 14:46:47	ZE342376	processed	N2000985394	Automatic		Dentira
2024-06-04 14:43:52	ZE342374	processed	N2000985388	Automatic		Dentira
2024-06-04 14:39:07	ZE342367	processed	N2000985370	Automatic		Dentira
2024-06-04 14:38:45	ZE342316	processed	N2000985367	Automatic		Dentira
2024-06-04 14:30:10	ZE191756	processed	N2000985340	Manual	NULL	Dentira
2024-06-04 14:25:43	ZE342194	processed	N2000985319	Automatic		Dentira
2024-06-04 14:23:56	ZE342346	processed	N2000985313	Automatic		Dentira
2024-06-04 14:23:34	ZE341932	processed	N2000985310	Automatic		Dentira
2024-06-04 14:18:09	ZE342344	processed	N2000985292	Automatic		Dentira
2024-06-04 14:07:44	ZE119680	processed	N2000985256	Manual	NULL	Dentira
2024-06-04 14:06:29	ZE191972	processed	N2000985253	Manual	NULL	Dentira
2024-06-04 13:54:10	ZE191676	processed	N2000985229	Manual	NULL	Dentira
2024-06-04 13:27:49	ZE342287	processed	N2000985190	Automatic		Dentira
2024-06-04 13:24:15	ZE342132	processed	N2000985181	Automatic		Dentira
2024-06-04 13:15:54	ZE342217	processed	N2000985169	Automatic		Dentira
2024-06-04 13:13:48	ZE342285	processed	N2000985163	Automatic		Dentira
2024-06-04 12:46:30	ZE341917	processed	N2000985121	Automatic		Dentira
2024-06-04 12:45:16	ZE341745	processed	N2000985115	Automatic		Dentira
2024-06-04 12:45:09	ZE341450	processed	N2000985112	Automatic		Dentira
2024-06-04 12:44:14	ZE341877	processed	N2000985106	Automatic		Dentira
2024-06-04 12:43:11	ZE341975	processed	N2000985103	Automatic		Dentira
2024-06-04 12:42:45	ZE342050	processed	N2000985097	Automatic		Dentira
2024-06-04 12:29:30	ZE342250	processed	N2000985076	Automatic		Dentira
2024-06-04 12:07:32	ZE342011	processed	N2000985049	Automatic		Dentira
2024-06-04 12:06:59	ZE341938	processed	N2000985046	Automatic		Dentira
2024-06-04 00:06:25	ZE342207	processed	N2000984995	Automatic		Dentira
2024-06-03 23:53:12	ZE342206	processed	N2000984989	Automatic		Dentira
2024-06-03 23:50:43	ZE342205	processed	N2000984986	Automatic		Dentira
2024-06-03 22:08:29	ZE342159	processed	N2000984890	Automatic		Dentira
2024-06-03 22:05:06	ZE191077	processed	N2000984881	Manual	NULL	Dentira
2024-06-03 21:58:27	ZE191615	processed	N2000984857	Manual	NULL	Dentira
2024-06-03 21:54:53	ZE191481	processed	N2000984854	Manual	NULL	Dentira
2024-06-03 21:41:41	ZE342117	processed	N2000984836	Automatic		Dentira
2024-06-03 20:57:41	ZE342056	processed	N2000984758	Automatic		Dentira
2024-06-03 20:53:09	ZE341981	processed	N2000984746	Automatic		Dentira
2024-06-03 20:51:09	ZE342042	processed	N2000984740	Automatic		Dentira
2024-06-03 20:46:45	ZE228732	processed	N2000984719	Manual	NULL	Dentira
2024-06-03 20:43:30	ZE109458	processed	N2000984716	Manual	NULL	Dentira
2024-06-03 20:40:37	ZE101738	processed	N2000984713	Manual	NULL	Dentira
2024-06-03 20:36:13	ZE191150	processed	N2000984695	Manual	NULL	Dentira
2024-06-03 20:34:42	ZE191365	processed	N2000984689	Manual	NULL	Dentira
2024-06-03 20:31:41	ZE101174	processed	N2000984677	Manual	NULL	Dentira
2024-06-03 20:16:07	ZE342007	processed	N2000984620	Automatic		Dentira
2024-06-03 19:32:41	ZE109411	processed	N2000984554	Manual	NULL	Dentira
2024-06-03 19:29:55	ZE121607	processed	N2000984545	Manual	NULL	Dentira
2024-06-03 19:27:22	ZE191061	processed	N2000984530	Manual	NULL	Dentira
2024-06-03 19:25:18	ZE191227	processed	N2000984521	Manual	NULL	Dentira
2024-06-03 19:03:30	ZE341915	processed	N2000984470	Automatic		Dentira
2024-06-03 18:49:35	ZE341906	processed	N2000984428	Automatic		Dentira
2024-06-03 18:10:24	ZE341882	processed	N2000984329	Automatic		Dentira
2024-06-03 17:57:49	ZE341874	processed	N2000984308	Automatic		Dentira
2024-06-03 17:51:07	ZE341840	processed	N2000984296	Automatic		Dentira
2024-06-03 17:46:08	ZE191084	processed	N2000984290	Manual	NULL	Dentira
2024-06-03 17:20:12	ZE104020	processed	N2000984239	Manual	NULL	Dentira
2024-06-03 17:12:35	ZE341827	processed	N2000984221	Automatic		Dentira
2024-06-03 17:11:36	ZE341825	processed	N2000984215	Automatic		Dentira
2024-06-03 17:03:22	ZE341808	processed	N2000984197	Automatic		Dentira
2024-06-03 16:40:45	ZE341185	processed	N2000984152	Automatic		Dentira
2024-06-03 16:39:01	ZE341196	processed	N2000984146	Automatic		Dentira
2024-06-03 16:34:39	ZE341420	processed	N2000984137	Automatic		Dentira
2024-06-03 16:26:40	ZE341505	processed	N2000984119	Automatic		Dentira
2024-06-03 16:26:16	ZE341640	processed	N2000984116	Automatic		Dentira
2024-06-03 16:25:13	ZE341709	processed	N2000984113	Automatic		Dentira
2024-06-03 16:24:39	ZE341737	processed	N2000984107	Automatic		Dentira
2024-06-03 16:20:54	ZE341743	processed	N2000984095	Automatic		Dentira
2024-06-03 16:08:47	ZE341670	processed	N2000984047	Automatic		Dentira
2024-06-03 15:52:42	ZE229674	processed	N2000984008	Manual	NULL	Dentira
2024-06-03 15:49:23	ZE132440	processed	N2000983996	Manual	NULL	Dentira
2024-06-03 15:46:56	ZE137748	processed	N2000983993	Manual	NULL	Dentira
2024-06-03 15:43:36	ZE109450	processed	N2000983984	Manual	NULL	Dentira
2024-06-03 15:41:11	ZE109414	processed	N2000983981	Manual	NULL	Dentira
2024-06-03 15:37:59	ZE190810	processed	N2000983972	Manual	NULL	Dentira
2024-06-03 15:35:00	ZE190630	processed	N2000983969	Manual	NULL	Dentira
2024-06-03 15:27:47	ZE190616	processed	N2000983951	Manual	NULL	Dentira
2024-06-03 15:24:35	ZE190520	processed	N2000983945	Manual	NULL	Dentira
2024-06-03 15:23:52	ZE341673	processed	N2000983942	Automatic		Dentira
2024-06-03 14:58:27	ZE341644	processed	N2000983915	Automatic		Dentira
2024-06-03 14:56:22	ZE341635	processed	N2000983900	Automatic		Dentira
2024-06-03 14:56:12	ZE341632	processed	N2000983897	Automatic		Dentira
2024-06-03 14:53:52	ZE341617	processed	N2000983888	Automatic		Dentira
2024-06-03 14:52:40	ZE101725	processed	N2000983882	Manual	NULL	Dentira
2024-06-03 14:50:47	ZE137693	processed	N2000983876	Manual	NULL	Dentira
2024-06-03 14:46:16	ZE103341	processed	N2000983873	Manual	NULL	Dentira
2024-06-03 14:44:21	ZE119551	processed	N2000983867	Manual	NULL	Dentira
2024-06-03 14:42:43	ZE229039	processed	N2000983861	Manual	NULL	Dentira
2024-06-03 14:39:14	ZE341401	processed	N2000983858	Manual	NULL	Dentira
2024-06-03 14:37:27	ZE119615	processed	N2000983855	Manual	NULL	Dentira
2024-06-03 14:36:05	ZE190817	processed	N2000983852	Manual	NULL	Dentira
2024-06-03 14:35:51	ZE341592	processed	N2000983849	Automatic		Dentira
2024-06-03 14:34:05	ZE341224	processed	N2000983840	Automatic		Dentira
2024-06-03 14:33:54	ZE341572	processed	N2000983837	Automatic		Dentira
2024-06-03 14:23:15	ZE341566	processed	N2000983798	Automatic		Dentira
2024-06-03 14:17:25	ZE341554	processed	N2000983783	Automatic		Dentira
2024-06-03 14:07:59	ZE341535	processed	N2000983756	Automatic		Dentira
2024-06-03 13:34:47	ZE341107	processed	N2000983717	Automatic		Dentira
2024-06-03 13:22:45	ZE341155	processed	N2000983699	Automatic		Dentira
2024-06-03 13:09:06	ZE341432	processed	N2000983681	Automatic		Dentira
2024-06-03 12:30:08	ZE341361	processed	N2000983639	Automatic		Dentira
2024-06-03 12:29:47	ZE341359	processed	N2000983636	Automatic		Dentira
2024-06-03 12:21:01	ZE341353	processed	N2000983615	Automatic		Dentira
2024-06-03 12:18:42	ZE341122	processed	N2000983609	Automatic		Dentira
2024-06-03 12:16:02	ZE341341	processed	N2000983603	Automatic		Dentira
2024-06-03 12:14:36	ZE341337	processed	N2000983597	Automatic		Dentira
2024-06-03 11:58:49	ZE341306	processed	N2000983582	Automatic		Dentira
2024-06-01 18:50:42	ZE341245	processed	N2000983534	Automatic		Dentira
2024-06-01 18:19:32	ZE341240	processed	N2000983531	Automatic		Dentira
2024-05-31 21:00:43	ZE341138	processed	N2000983417	Automatic		Dentira
2024-05-31 19:53:16	ZE341089	processed	N2000983366	Manual	NULL	Dentira
2024-05-31 18:55:34	ZE341061	processed	N2000983321	Automatic		Dentira
2024-05-31 18:49:13	ZE341059	processed	N2000983318	Automatic		Dentira
2024-05-31 18:36:23	ZE341052	processed	N2000983306	Automatic		Dentira
2024-05-31 18:21:54	ZE341044	processed	N2000983294	Automatic		Dentira
2024-05-31 17:52:42	ZE341009	processed	N2000983258	Automatic		Dentira
2024-05-31 17:01:47	ZE190364	processed	N2000983210	Manual	NULL	Dentira
2024-05-31 16:46:48	ZE340951	processed	N2000983195	Automatic		Dentira
2024-05-31 16:30:52	ZE340941	processed	N2000983186	Automatic		Dentira
2024-05-31 16:29:47	ZE340939	processed	N2000983183	Automatic		Dentira
2024-05-31 16:17:45	ZE340932	processed	N2000983165	Automatic		Dentira
2024-05-31 15:44:48	ZE340912	processed	N2000983111	Automatic		Dentira
2024-05-31 15:34:29	ZE340905	processed	N2000983099	Automatic		Dentira
2024-05-31 14:58:11	ZE340887	processed	N2000983063	Automatic		Dentira
2024-05-31 14:25:07	ZE228503	processed	N2000983012	Manual	NULL	Dentira
2024-05-31 14:10:56	ZE189818	processed	N2000982985	Manual	NULL	Dentira
2024-05-31 14:06:52	ZE187703	processed	N2000982979	Manual	NULL	Dentira
2024-05-31 13:58:56	ZE111230	processed	N2000982973	Manual	NULL	Dentira
2024-05-31 13:07:27	ZE190280	processed	N2000982940	Manual	NULL	Dentira
2024-05-31 13:04:21	ZE340702	processed	N2000982934	Automatic		Dentira
2024-05-31 12:25:40	ZE340810	processed	N2000982910	Automatic		Dentira
2024-05-30 23:08:04	ZE340772	processed	N2000982838	Automatic		Dentira
2024-05-30 21:10:49	ZE111223	processed	N2000982712	Manual	NULL	Dentira
2024-05-30 21:03:16	ZE340710	processed	N2000982691	Automatic		Dentira
2024-05-30 20:41:08	ZE340596	processed	N2000982643	Automatic		Dentira
2024-05-30 20:40:25	ZE340692	processed	N2000982637	Automatic		Dentira
2024-05-30 20:28:38	ZE340563	processed	N2000982592	Manual	NULL	Dentira
2024-05-30 19:55:41	ZE340660	processed	N2000982523	Automatic		Dentira
2024-05-30 19:41:37	ZE119349	processed	N2000982499	Manual	NULL	Dentira
2024-05-30 19:41:29	ZE340642	processed	N2000982502	Automatic		Dentira
2024-05-30 19:38:34	ZE340635	processed	N2000982493	Automatic		Dentira
2024-05-30 19:36:42	ZE340633	processed	N2000982487	Automatic		Dentira
2024-05-30 19:26:07	ZE187538	processed	N2000982466	Manual	NULL	Dentira
2024-05-30 19:11:33	ZE340616	processed	N2000982445	Automatic		Dentira
2024-05-30 18:31:06	ZE340580	processed	N2000982379	Automatic		Dentira
2024-05-30 18:26:42	ZE340573	processed	N2000982370	Automatic		Dentira
2024-05-30 17:26:22	ZE340527	processed	N2000982262	Automatic		Dentira
2024-05-30 17:00:05	ZE132401	processed	N2000982217	Manual	NULL	Dentira
2024-05-30 16:25:18	ZE186507	processed	N2000982109	Manual	NULL	Dentira
2024-05-30 16:06:07	ZE340488	processed	N2000982082	Automatic		Dentira
2024-05-30 15:51:10	ZE340474	processed	N2000982061	Automatic		Dentira
2024-05-30 15:22:17	ZE188399	processed	N2000982001	Manual	NULL	Dentira
2024-05-30 15:16:02	ZE340465	processed	N2000981983	Automatic		Dentira
2024-05-30 15:05:08	ZE187760	processed	N2000981959	Manual	NULL	Dentira
2024-05-30 15:00:45	ZE187076	processed	N2000981953	Manual	NULL	Dentira
2024-05-30 14:58:24	ZE187616	processed	N2000981950	Manual	NULL	Dentira
2024-05-30 14:55:45	ZE189622	processed	N2000981947	Manual	NULL	Dentira
2024-05-30 14:51:03	ZE189739	processed	N2000981935	Manual	NULL	Dentira
2024-05-30 14:31:56	ZE340447	processed	N2000981899	Automatic		Dentira
2024-05-30 14:28:47	ZE340444	processed	N2000981896	Automatic		Dentira
2024-05-30 14:19:55	ZE340441	processed	N2000981872	Automatic		Dentira
2024-05-30 14:00:29	ZE340425	processed	N2000981821	Automatic		Dentira
2024-05-30 13:48:45	ZE188583	processed	N2000981809	Manual	NULL	Dentira
2024-05-30 13:32:03	ZE340405	processed	N2000981797	Automatic		Dentira
2024-05-30 12:55:40	ZE340373	processed	N2000981755	Automatic		Dentira
2024-05-30 12:36:42	ZE340205	processed	N2000981722	Automatic		Dentira
2024-05-30 12:14:39	ZE340351	processed	N2000981713	Automatic		Dentira
2024-05-30 11:38:30	ZE340251	processed	N2000981701	Automatic		Dentira
2024-05-30 11:38:18	ZE340281	processed	N2000981698	Automatic		Dentira
2024-05-30 01:20:02	ZE340340	processed	N2000981641	Automatic		Dentira
2024-05-29 22:00:45	ZE340316	processed	N2000981515	Automatic		Dentira
2024-05-29 21:37:55	ZE340300	processed	N2000981485	Automatic		Dentira
2024-05-29 21:33:31	ZE340304	processed	N2000981479	Automatic		Dentira
2024-05-29 21:28:35	ZE340293	processed	N2000981464	Automatic		Dentira
2024-05-29 21:24:53	ZE190003	processed	N2000981452	Manual	NULL	Dentira
2024-05-29 21:14:11	ZE132273	processed	N2000981434	Manual	NULL	Dentira
2024-05-29 21:05:31	ZE340268	processed	N2000981416	Automatic		Dentira
2024-05-29 20:52:18	ZE340262	processed	N2000981383	Automatic		Dentira
2024-05-29 20:14:27	ZE340243	processed	N2000981296	Automatic		Dentira
2024-05-29 20:02:03	ZE340225	processed	N2000981245	Automatic		Dentira
2024-05-29 19:58:35	ZE340221	processed	N2000981236	Automatic		Dentira
2024-05-29 19:30:06	ZE340189	processed	N2000981200	Automatic		Dentira
2024-05-29 18:53:50	ZE340166	processed	N2000981146	Automatic		Dentira
2024-05-29 18:48:17	ZE340162	processed	N2000981128	Automatic		Dentira
2024-05-29 18:42:50	ZE340113	processed	N2000981104	Automatic		Dentira
2024-05-29 18:23:40	ZE340152	processed	N2000981068	Automatic		Dentira
2024-05-29 17:35:44	ZE189852	processed	N2000980924	Manual	NULL	Dentira
2024-05-29 17:33:58	ZE189758	processed	N2000980918	Manual	NULL	Dentira
2024-05-29 17:26:07	ZE189903	processed	N2000980879	Manual	NULL	Dentira
2024-05-29 17:24:49	ZE340093	processed	N2000980873	Automatic		Dentira
2024-05-29 16:48:32	ZE340100	processed	N2000980774	Automatic		Dentira
2024-05-29 16:45:51	ZE339984	processed	N2000980765	Automatic		Dentira
2024-05-29 16:29:49	ZE340073	processed	N2000980720	Automatic		Dentira
2024-05-29 16:21:41	ZE189896	processed	N2000980699	Manual	NULL	Dentira
2024-05-29 16:18:15	ZE189876	processed	N2000980684	Manual	NULL	Dentira
2024-05-29 16:15:36	ZE340068	processed	N2000980672	Automatic		Dentira
2024-05-29 16:13:18	ZE132338	processed	N2000980666	Manual	NULL	Dentira
2024-05-29 16:12:39	ZE339890	processed	N2000980663	Automatic		Dentira
2024-05-29 15:51:35	ZE340056	processed	N2000980612	Automatic		Dentira
2024-05-29 15:47:00	ZE340052	processed	N2000980606	Automatic		Dentira
2024-05-29 15:44:02	ZE340050	processed	N2000980600	Automatic		Dentira
2024-05-29 15:33:16	ZE340045	processed	N2000980579	Automatic		Dentira
2024-05-29 15:31:00	ZE340043	processed	N2000980576	Automatic		Dentira
2024-05-29 15:27:23	ZE340032	processed	N2000980567	Automatic		Dentira
2024-05-29 15:16:08	ZE340027	processed	N2000980540	Automatic		Dentira
2024-05-29 14:37:34	ZE339999	processed	N2000980489	Automatic		Dentira
2024-05-29 13:57:08	ZE339967	processed	N2000980429	Automatic		Dentira
2024-05-29 13:49:33	ZE339847	processed	N2000980417	Manual	NULL	Dentira
2024-05-29 13:04:49	ZE339920	processed	N2000980375	Automatic		Dentira
2024-05-29 13:02:08	ZE339914	processed	N2000980366	Automatic		Dentira
2024-05-29 12:54:19	ZE339910	processed	N2000980354	Automatic		Dentira
2024-05-29 12:50:22	ZE339908	processed	N2000980345	Automatic		Dentira
2024-05-28 22:09:07	ZE339756	processed	N2000980174	Manual	NULL	Dentira
2024-05-28 21:54:36	ZE339836	processed	N2000980138	Automatic		Dentira
2024-05-28 21:02:14	ZE339793	processed	N2000980039	Automatic		Dentira
2024-05-28 20:07:01	ZE189448	processed	N2000979907	Manual	NULL	Dentira
2024-05-28 20:06:22	ZE339767	processed	N2000979904	Automatic		Dentira
2024-05-28 20:01:02	ZE339568	processed	N2000979895	Manual	NULL	Dentira
2024-05-28 19:51:32	ZE103174	processed	N2000979865	Manual	NULL	Dentira
2024-05-28 19:33:49	ZE339744	processed	N2000979835	Automatic		Dentira
2024-05-28 19:31:21	ZE339695	processed	N2000979832	Manual	NULL	Dentira
2024-05-28 18:47:53	ZE339704	processed	N2000979763	Automatic		Dentira
2024-05-28 18:24:47	ZE339657	processed	N2000979721	Manual	NULL	Dentira
2024-05-28 18:18:54	ZE132301	processed	N2000979700	Manual	NULL	Dentira
2024-05-28 18:15:48	ZE227475	processed	N2000979691	Manual	NULL	Dentira
2024-05-28 18:02:42	ZE106039	processed	N2000979670	Manual	NULL	Dentira
2024-05-28 17:56:45	ZE339496	processed	N2000979655	Manual	NULL	Dentira
2024-05-28 17:41:19	ZE188313	processed	N2000979628	Manual	Sonja Knight	Dentira
2024-05-28 17:37:48	ZE339438	processed	N2000979619	Manual	NULL	Dentira
2024-05-28 17:33:58	ZE339330	processed	N2000979607	Manual	NULL	Dentira
2024-05-28 17:31:39	ZE189097	processed	N2000979601	Manual	NULL	Dentira
2024-05-28 17:28:15	ZE189017	processed	N2000979595	Manual	NULL	Dentira
2024-05-28 17:23:32	ZE339289	processed	N2000979580	Manual	NULL	Dentira
2024-05-28 17:07:10	ZE339469	processed	N2000979547	Manual	NULL	Dentira
2024-05-28 17:06:23	ZE339634	processed	N2000979544	Automatic		Dentira
2024-05-28 16:52:10	ZE339625	processed	N2000979502	Automatic		Dentira
2024-05-28 16:47:57	ZE339619	processed	N2000979493	Automatic		Dentira
2024-05-28 16:43:55	ZE339616	processed	N2000979481	Automatic		Dentira
2024-05-28 16:41:34	ZE339355	processed	N2000979475	Manual	NULL	Dentira
2024-05-28 15:33:37	ZE339579	processed	N2000979316	Automatic		Dentira
2024-05-28 15:04:31	ZE339567	processed	N2000979247	Automatic		Dentira
2024-05-28 13:21:33	ZE339499	processed	N2000979100	Automatic		Dentira
2024-05-28 12:47:31	ZE339476	processed	N2000979076	Automatic		Dentira
2024-05-28 12:34:32	ZE339264	processed	N2000979070	Automatic		Dentira
2024-05-28 12:20:18	ZE339336	processed	N2000979067	Automatic		Dentira
2024-05-28 11:09:19	ZE339432	processed	N2000979049	Automatic		Dentira
2024-05-27 19:42:01	ZE339416	processed	N2000979031	Automatic		Dentira
2024-05-24 21:32:43	ZE339341	processed	N2000978926	Automatic		Dentira
2024-05-24 21:23:17	ZE339326	processed	N2000978908	Manual	NULL	Dentira
2024-05-24 21:16:36	ZE107639	processed	N2000978899	Manual	NULL	Dentira
2024-05-24 21:10:45	ZE188834	processed	N2000978893	Manual	NULL	Dentira
2024-05-24 21:02:20	ZE339278	processed	N2000978884	Manual	NULL	Dentira
2024-05-24 20:57:03	ZE188598	processed	N2000978881	Manual	NULL	Dentira
2024-05-24 20:16:29	ZE339297	processed	N2000978827	Automatic		Dentira
2024-05-24 19:45:08	ZE339272	processed	N2000978782	Automatic		Dentira
2024-05-24 19:42:18	ZE339225	processed	N2000978770	Manual	NULL	Dentira
2024-05-24 19:39:23	ZE339201	processed	N2000978767	Manual	NULL	Dentira
2024-05-24 19:34:41	ZE187265	processed	N2000978755	Manual	NULL	Dentira
2024-05-24 19:32:15	ZE339216	processed	N2000978743	Manual	NULL	Dentira
2024-05-24 19:29:19	ZE339242	processed	N2000978731	Manual	NULL	Dentira
2024-05-24 19:17:33	ZE339244	processed	N2000978716	Automatic		Dentira
2024-05-24 19:06:17	ZE103137	processed	N2000978698	Manual	NULL	Dentira
2024-05-24 19:04:04	ZE227338	processed	N2000978692	Manual	NULL	Dentira
2024-05-24 18:52:30	ZE227260	processed	N2000978674	Manual	NULL	Dentira
2024-05-24 17:57:57	ZE339111	processed	N2000978596	Automatic		Dentira
2024-05-24 17:07:09	ZE339065	processed	N2000978545	Automatic		Dentira
2024-05-24 16:40:46	ZE339151	processed	N2000978491	Automatic		Dentira
2024-05-24 16:35:49	ZE339147	processed	N2000978485	Automatic		Dentira
